공고번호,추정가격,지역제한,종목,특수실적,계약방법,적격평가세부기준,입력일
R26BK01317004-000,261308182,경기,조경식재시설물,,적격심사,행자부_별표-6,2026-02-04
R26BK01316796-000,63645455,울산,철콘,,수의,,2026-02-04
R26BK01314535-000,91703637,"경기,성남시",조경식재시설물,,수의,,2026-02-04
R26BK01317061-000,45645455,울산,도장습식방수석공,,수의,,2026-02-04
R26BK01317140-000,42209091,울산,도장습식방수석공,,수의,,2026-02-04
R26BK01317619-000,53972727,"경남,하동군",도장습식방수석공,,수의,,2026-02-04
R26BK01316099-000,126706364,"전북,익산시",지반조성포장,,수의,,2026-02-04
R26BK01313682-001,30513637,"강원,춘천시",실내건축,,수의,,2026-02-04
2026-00507,6906700,"경기,양주시",금속창호지붕,,수의,,2026-02-04
2026-00513,7332445,"경기,포천시",금속창호지붕,,수의,,2026-02-04
2026-00516,5595882,"경기,양주시",도장습식방수석공,,수의,,2026-02-04
2026-00518,18108745,"경기,동두천시",지반조성포장,,수의,,2026-02-04
2026-00533,8961091,"경기,포천시",기계가스설비,,수의,,2026-02-04
R26BK01317145-000,169963637,"충남,보령시/충남,서산시/충남,서천군/충남,예산군/충남,태안군/충남,홍성군",지반조성포장,,수의,,2026-02-04
B3202600169,76888182,대전/충북,조경식재시설물,여성기업/장애인기업,수의,,2026-02-04
B3202600231,71818182,충남,"(지반조성포장,실내건축)",여성기업/장애인기업,수의,,2026-02-04
2026-00509,31501009,경북,지반조성포장,,수의,,2026-02-04
R26BK01316640-000,52272728,"경북,구미시",조경식재시설물,,수의,,2026-02-04
R26BK01315097-000,50060000,"경남,거창군",지반조성포장,,수의,,2026-02-04
R26BK01315001-000,52290910,"경남,거창군",지반조성포장,,수의,,2026-02-04
R26BK01314887-001,198802727,"강원,춘천시",도장습식방수석공,,수의,,2026-02-04
R26BK01315072-000,100000000,서울,조경식재시설물,,수의,,2026-02-04
R26BK01316433-000,181818182,대전,조경식재시설물/도시림조성/산림조합,,수의,,2026-02-04
R26BK01311948-000,31725455,"경기,수원시",도장습식방수석공,,수의,,2026-02-04
R26BK01315132-000,136363637,"경기,고양시",지반조성포장,,수의,,2026-02-04
R26BK01316895-000,81818182,"충남,아산시",지반조성포장,,수의,,2026-02-04
R26BK01313600-000,145454546,"전북,군산시",철콘,,수의,,2026-02-04
R26BK01314874-000,145454546,"전북,군산시",철콘,,수의,,2026-02-04
R26BK01314112-000,81818182,"경기,광명시",금속창호지붕,,수의,,2026-02-04
R26BK01316781-000,90837382,"경기,수원시",도장습식방수석공,,수의,,2026-02-04
R26BK01312211-000,137909091,"경기,수원시",도장습식방수석공,,수의,,2026-02-04
R26BK01316679-000,90892273,"경기,수원시",금속창호지붕,,수의,,2026-02-04
R26BK01316305-000,89884545,"경기,수원시",금속창호지붕,,수의,,2026-02-04
R26BK01312115-000,90881818,"경기,수원시",금속창호지붕,,수의,,2026-02-04
R26BK01317678-000,45463636,"전남,순천시",금속창호지붕,,수의,,2026-02-04
R26BK01315208-000,135860000,"경기,부천시",금속창호지붕,,수의,,2026-02-04
R26BK01314158-000,43650000,"경기,광명시",금속창호지붕,,수의,,2026-02-04
R26BK01317182-000,134252728,세종,지반조성포장,,수의,,2026-02-04
R26BK01311495-000,86363637,"경기,수원시",조경식재시설물,,수의,,2026-02-04
R26BK01315200-000,117000000,부산,조경식재시설물,,수의,,2026-02-04
R26BK01316219-000,126339637,인천,지반조성포장,,수의,,2026-02-04
R26BK01316647-000,40561000,"전북,군산시",도장습식방수석공,,수의,,2026-02-04
R26BK01316429-000,48845455,"충북,충주시",상하수도,등록증[급수공사대행업],수의,,2026-02-04
R26BK01312610-000,44500000,"인천,계양구/인천,부평구/인천,남동구/인천,동구/인천,서구/인천,연수구/인천,중구/인천,미추홀구",조경식재시설물,,수의,,2026-02-04
R26BK01316121-000,61836364,"경기,수원시",조경식재시설물,,수의,,2026-02-04
R26BK01312548-000,67009091,"경북,칠곡군",조경식재시설물/산림조합,,수의,,2026-02-04
R26BK01316750-000,54545455,"충북,제천시",조경식재시설물,,수의,,2026-02-04
R26BK01316334-000,110746364,대전,조경식재시설물/도시림조성/산림조합,,수의,,2026-02-04
R26BK01315112-000,97000000,"인천,계양구/인천,부평구/인천,남동구/인천,동구/인천,서구/인천,연수구/인천,중구/인천,미추홀구",지반조성포장,,수의,,2026-02-04
R26BK01314998-000,177272728,"경기,성남시",상하수도,장비[하수관로준설차량],수의,,2026-02-04
R26BK01315022-000,177272728,"경기,성남시",상하수도,장비[하수관로준설차량],수의,,2026-02-04
R26BK01315037-000,177272728,"경기,성남시",상하수도,장비[하수관로준설차량],수의,,2026-02-04
R26BK01315058-000,177272728,"경기,성남시",상하수도,장비[하수관로준설차량],수의,,2026-02-04
R26BK01302039-000,45454545,"경남,김해시",상하수도,장비[하수관로준설차량],수의,,2026-02-04
R26BK01316661-000,105297273,"인천,계양구/인천,부평구/인천,남동구/인천,동구/인천,서구/인천,연수구/인천,중구/인천,미추홀구",조경식재시설물,,수의,,2026-02-04
R26BK01315252-000,72727273,"경기,파주시",금속창호지붕,,수의,,2026-02-04
R26BK01314810-000,90100000,"경기,파주시",지반조성포장,,수의,,2026-02-04
R26BK01314852-000,90100000,"경기,파주시",지반조성포장,,수의,,2026-02-04
R26BK01315258-000,36363637,"충남,서천군",철콘,,수의,,2026-02-04
R26BK01302764-000,136363636,"충남,아산시",지반조성포장,,수의,,2026-02-04
R26BK01315597-000,90850000,"인천,계양구/인천,부평구/인천,남동구/인천,동구/인천,서구/인천,연수구/인천,중구/인천,미추홀구",지반조성포장,,수의,,2026-02-04
R26BK01315325-000,131838798,"경기,시흥시",지반조성포장,,수의,,2026-02-04
R26BK01312253-000,54200000,"경기,수원시",조경식재시설물,,수의,,2026-02-04
R26BK01315973-000,181782727,"경기,양평군",지반조성포장,,수의,,2026-02-04
R26BK01312537-000,46600000,"경북,칠곡군",조경식재시설물/산림조합,,수의,,2026-02-04
R26BK01313489-000,174770000,"경기,안산시",상하수도,장비[하수관로준설차량],수의,,2026-02-04
R26BK01313309-000,174770000,"경기,안산시",상하수도,장비[하수관로준설차량],수의,,2026-02-04
R26BK01316976-000,40909090,"전북,익산시",금속창호지붕,,수의,,2026-02-04
R26BK01315080-000,188400000,"경기,수원시",조경식재시설물,,수의,,2026-02-04
R26BK01311494-000,86363637,"경기,수원시",조경식재시설물,,수의,,2026-02-04
R26BK01314522-000,36363637,"충남,서천군",철콘,,수의,,2026-02-04
R26BK01315019-000,90909091,"경기,고양시",지반조성포장,,수의,,2026-02-04
R26BK01316389-001,107495455,대전,조경식재시설물/도시림조성/산림조합,,수의,,2026-02-04
R26BK01316686-000,61000000,서울,도장습식방수석공,,수의,,2026-02-04
R26BK01315077-000,136363637,"경기,고양시",지반조성포장,,수의,,2026-02-04
R26BK01314313-000,84556000,"경기,용인시",조경식재시설물,,수의,,2026-02-04
R26BK01314976-000,181543636,"경기,파주시","(철콘,도장습식방수석공)",,수의,,2026-02-04
R26BK01316302-000,136363636,"경기,평택시",상하수도,,수의,,2026-02-04
R26BK01312419-000,90817273,"전북,김제시",조경식재시설물/도시림조성/산림조합,,수의,,2026-02-04
R26BK01316186-000,69954546,"강원,화천군",조경식재시설물,,수의,,2026-02-04
R26BK01316053-000,90000000,"강원,화천군",조경식재시설물,,수의,,2026-02-04
R26BK01316252-000,33027273,"강원,화천군",조경식재시설물,,수의,,2026-02-04
R26BK01316214-000,34406364,"강원,화천군",조경식재시설물,,수의,,2026-02-04
R26BK01314811-000,145505455,"경기,시흥시",지반조성포장,,수의,,2026-02-04
R26BK01316964-000,43702728,"경남,창원시",조경식재시설물,,수의,,2026-02-04
2026-00532,20689073,"경기,남양주시",조경식재시설물,소기업,수의,,2026-02-04
2026-00504,7272727,"경북,영천시",조경식재시설물,소기업,수의,,2026-02-04
2026-00524,185208182,경남,금속창호지붕,,수의,,2026-02-04
2026-00515,36363636,대전,지반조성포장,,수의,,2026-02-04
R26BK01316864-000,82128182,"경남,창원시",조경식재시설물,,수의,,2026-02-04
R26BK01315217-000,74071818,"충북,괴산군",지반조성포장,,수의,,2026-02-04
R26BK01314777-000,46236364,"충남,공주시",지반조성포장,,수의,,2026-02-04
R26BK01317785-000,22955455,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01314523-000,77150910,"경기,성남시",조경식재시설물,,수의,,2026-02-04
R26BK01316292-000,56997038,"강원,평창군",기계가스설비,,수의,,2026-02-04
R26BK01317795-000,40481818,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01316966-000,33044545,광주광역시,기계가스설비,,수의,,2026-02-04
R26BK01313433-000,138640000,울산,비계구조,,수의,,2026-02-04
R26BK01317043-000,105972728,"경북,김천시",지반조성포장,,수의,,2026-02-04
R26BK01311727-000,173081818,경기,기계가스설비,,수의,,2026-02-04
R26BK01315415-001,110178182,경기,금속창호지붕,,수의,,2026-02-04
R26BK01315126-000,45672728,대구,금속창호지붕,,수의,,2026-02-04
R26BK01317330-000,66545455,"충남,부여군",철콘/지반조성포장,,수의,,2026-02-04
R26BK01312955-000,38677273,"전북,김제시",철콘,,수의,,2026-02-04
R26BK01317777-000,34343636,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01314930-000,33718182,"충남,공주시",지반조성포장,,수의,,2026-02-04
R26BK01313770-001,49200000,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01314748-000,39260000,"경남,고성군",조경식재시설물,,수의,,2026-02-04
R26BK01317744-000,36645455,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01315994-000,21952728,"충북,증평군",지반조성포장,,수의,,2026-02-04
R26BK01315352-000,86363637,인천,조경식재시설물,,수의,,2026-02-04
R26BK01317799-000,37590909,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01314551-000,176818182,"경기,성남시",조경식재시설물,,수의,,2026-02-04
R26BK01314575-000,177272727,"경기,성남시",조경식재시설물,,수의,,2026-02-04
R26BK01314565-000,106363636,"경기,성남시",조경식재시설물,,수의,,2026-02-04
R26BK01314587-000,191454545,"경기,성남시",조경식재시설물,,수의,,2026-02-04
R26BK01317779-000,28481818,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01317809-000,20856364,"전남,나주시",지반조성포장,,수의,,2026-02-04
R26BK01315344-000,50486364,"경북,포항시",실내건축,,수의,,2026-02-04
R26BK01317137-000,143336364,"경북,의성군",지반조성포장,,수의,,2026-02-04
R26BK01314720-000,32745455,"경북,의성군",지반조성포장,,수의,,2026-02-04
R26BK01316233-000,35500000,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01315060-000,76972728,"전남,함평군",철콘,,수의,,2026-02-04
R26BK01315296-000,62130000,"경북,청송군",철콘,,수의,,2026-02-04
R26BK01317765-000,37454545,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01313970-000,74681819,"경북,경주시","(비계구조,석면해체)",,수의,,2026-02-04
R26BK01311904-000,153563636,"경기,화성시",지반조성포장,,수의,,2026-02-04
R26BK01316733-000,37063637,울산,철콘,,수의,,2026-02-04
R26BK01316204-000,37200000,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01316502-000,61375455,"경기,수원시",조경식재시설물,,수의,,2026-02-04
R26BK01316824-000,163627273,세종,지반조성포장,,수의,,2026-02-04
R26BK01314957-000,166998182,"충남,천안시",도장습식방수석공,,수의,,2026-02-04
R26BK01314971-000,90818182,"경북,문경시",조경식재시설물,소기업,수의,,2026-02-04
R26BK01313915-000,90717273,부산,상하수도,,수의,,2026-02-04
R26BK01311977-000,99431819,"전남,곡성군",도장습식방수석공,,수의,,2026-02-04
R26BK01314819-000,143772728,"충북,청주시",철콘,,수의,,2026-02-04
R26BK01315569-000,124000000,"경남,밀양시",조경식재시설물,,수의,,2026-02-04
R26BK01315454-000,42000000,"경남,밀양시",조경식재시설물,,수의,,2026-02-04
R26BK01313020-000,90427273,"경남,김해시",조경식재시설물,,수의,,2026-02-04
R26BK01316911-000,68936364,"충남,논산시",철콘,,수의,,2026-02-04
R26BK01315849-000,159457273,"충남,태안군",금속창호지붕,,수의,,2026-02-04
R26BK01316713-000,199036364,세종,지반조성포장,,수의,,2026-02-04
R26BK01314526-000,191818182,"전남,보성군",상하수도,,수의,,2026-02-04
R26BK01316989-000,92409091,세종,지반조성포장,,수의,,2026-02-04
R26BK01316623-000,78409091,세종,지반조성포장,,수의,,2026-02-04
R26BK01315708-000,99454546,"경북,봉화군",조경식재시설물,,수의,,2026-02-04
R26BK01317806-000,22000000,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01316898-000,41636364,"경북,청송군",철콘,,수의,,2026-02-04
R26BK01314544-000,72727273,"경기,성남시",조경식재시설물,,수의,,2026-02-04
R26BK01316953-000,29436364,"경북,의성군",지반조성포장,,수의,,2026-02-04
R26BK01314719-000,46281819,"경북,의성군",지반조성포장,,수의,,2026-02-04
R26BK01316748-000,29127273,"경북,의성군",지반조성포장,,수의,,2026-02-04
R26BK01317229-000,29363637,"경남,통영시",도장습식방수석공,,수의,,2026-02-04
R26BK01315263-000,109994545,"충북,괴산군",지반조성포장,,수의,,2026-02-04
R26BK01315013-000,56427273,"충북,괴산군",지반조성포장,,수의,,2026-02-04
R26BK01316176-000,121600000,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01317803-000,25054545,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01316880-000,67500000,울산,도장습식방수석공,,수의,,2026-02-04
R26BK01314300-000,83809000,"강원,횡성군",철콘,,수의,,2026-02-04
R26BK01315956-000,150895455,"전남,여수시",지반조성포장,,수의,,2026-02-04
R26BK01314377-000,36950000,"전북,고창군",철콘,,수의,,2026-02-04
R26BK01316971-000,25363636,"경북,청송군",지반조성포장,,수의,,2026-02-04
R26BK01312835-000,118118182,세종,지반조성포장,,수의,,2026-02-04
R26BK01317761-000,26407273,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01315068-000,137800000,"경남,창원시",지반조성포장,,수의,,2026-02-04
R26BK01313327-000,102804546,"경남,창원시",금속창호지붕,,수의,,2026-02-04
R26BK01314932-000,21558182,"전남,함평군",철콘,,수의,,2026-02-04
R26BK01309507-000,39740000,"충남,당진시",철콘,,수의,,2026-02-04
R26BK01311896-000,31215455,"충남,당진시",철콘,,수의,,2026-02-04
R26BK01316250-000,28800000,"전북,군산시",지반조성포장,,수의,,2026-02-04
R26BK01314974-000,45181818,"충남,금산군",지반조성포장,,수의,,2026-02-04
R26BK01317000-000,114045455,"경북,청송군",지반조성포장,,수의,,2026-02-04
R26BK01317258-000,24554546,"충남,공주시",상하수도,,수의,,2026-02-04
R26BK01316797-000,56611819,"충남,공주시",지반조성포장,,수의,,2026-02-04
R26BK01316115-000,38200000,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01314713-000,70063636,"경남,하동군",도장습식방수석공,,수의,,2026-02-04
R26BK01316930-000,39909091,"경북,청송군",철콘,,수의,,2026-02-04
R26BK01316769-000,89400000,세종,지반조성포장,,수의,,2026-02-04
R26BK01316168-000,190490000,"경기,안양시",상하수도,장비[하수관로준설차량],수의,,2026-02-04
R26BK01314039-000,120131818,제주,지반조성포장,,수의,,2026-02-04
R26BK01315015-000,144971818,"전남,여수시",비계구조,,수의,,2026-02-04
R26BK01308816-000,87672728,"경기,부천시",실내건축,,수의,,2026-02-04
R26BK01317041-000,75377273,"충남,논산시",지반조성포장,,수의,,2026-02-04
R26BK01315342-000,96990909,"경북,의성군",지반조성포장,,수의,,2026-02-04
R26BK01317811-000,24527273,"전남,나주시",지반조성포장,,수의,,2026-02-04
R26BK01317007-000,62381819,울산,도장습식방수석공,,수의,,2026-02-04
R26BK01317792-000,53835455,"전남,나주시",철콘,,수의,,2026-02-04
R26BK01317073-000,33845455,"충남,공주시",지반조성포장,,수의,,2026-02-04
R26BK01314310-000,25220000,"강원,횡성군",철콘,,수의,,2026-02-04
R26BK01314323-000,31566000,"강원,횡성군",철콘,,수의,,2026-02-04
R26BK01314667-000,101997273,경북,비계구조,,수의,,2026-02-04
R26BK01316055-000,76700000,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01316002-000,30427273,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01315948-000,40800000,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01315832-000,32300000,"경남,합천군",도장습식방수석공,,수의,,2026-02-04
R26BK01315003-000,49280000,"충북,단양군",금속창호지붕,,수의,,2026-02-04
R26BK01315851-000,90909091,대구,지반조성포장,,수의,,2026-02-04
R26BK01315826-000,80827273,"경북,의성군",철콘,,수의,,2026-02-04
R26BK01314783-000,44627273,"경남,함안군",지반조성포장,,수의,,2026-02-04
R26BK01314761-000,81881818,"경남,함안군",지반조성포장,,수의,,2026-02-04
R26BK01314280-000,74879091,제주,조경식재시설물,,수의,,2026-02-04
R26BK01314224-000,80096364,제주,조경식재시설물,,수의,,2026-02-04
